bench,alloc_type,total,bit_pos,p_one,entropy
bwaves,32bits,12226,12,0.0492393260265009,0.2831568395242532
bwaves,32bits,12226,13,0.05709144446262064,0.3157891644371158
bwaves,32bits,12226,14,0.08424668738753477,0.41696868464043446
bwaves,32bits,12226,15,0.02895468673319156,0.18912226743869198
bwaves,32bits,12226,16,0.08849991820709963,0.431442820123346
bwaves,32bits,12226,17,0.04106003598887616,0.24713148233776666
bwaves,32bits,12226,18,0.08849991820709963,0.431442820123346
bwaves,32bits,12226,19,0.10845738589890397,0.49524536228976923
bwaves,32bits,12226,20,0.021102568297071814,0.14758718712927946
bwaves,32bits,12226,21,0.0986422378537543,0.4646767538142167
bwaves,32bits,12226,22,0.0986422378537543,0.4646767538142167
bwaves,32bits,12226,23,0.07868477016194994,0.39752785692456316
bwaves,32bits,12226,24,0.011287420251922134,0.08921195987969605
bwaves,32bits,12226,25,0.011287420251922134,0.08921195987969605
bwaves,32bits,12226,26,0.10845738589890397,0.49524536228976923
bwaves,32bits,12226,27,0.04106003598887616,0.24713148233776666
bwaves,32bits,12226,28,0.04106003598887616,0.24713148233776666
bwaves,32bits,12226,29,0.011287420251922134,0.08921195987969605
bwaves,32bits,12226,30,0.011287420251922134,0.08921195987969605
bwaves,32bits,12226,31,0.011287420251922134,0.08921195987969605
bwaves,32bits,12226,32,0.0011451006052674627,0.012839072546622208
bwaves,32bits,12226,33,0.0,0.0
bwaves,32bits,12226,34,0.0,0.0
bwaves,32bits,12226,35,0.0,0.0
bwaves,32bits,12226,36,0.0,0.0
bwaves,32bits,12226,37,0.0,0.0
bwaves,32bits,12226,38,0.0,0.0
bwaves,32bits,12226,39,0.0,0.0
bwaves,32bits,12226,40,0.0,0.0
bwaves,32bits,12226,41,0.0,0.0
bwaves,32bits,12226,42,0.0,0.0
bwaves,32bits,12226,43,0.0,0.0
bwaves,32bits,12226,44,0.0,0.0
bwaves,32bits,12226,45,0.0,0.0
bwaves,32bits,12226,46,0.0,0.0
bwaves,32bits,12226,47,0.0,0.0
bwaves,32bits,12226,48,0.0,0.0
bwaves,32bits,12226,49,0.0,0.0
bwaves,32bits,12226,50,0.0,0.0
bwaves,32bits,12226,51,0.0,0.0
bwaves,32bits,12226,52,0.0,0.0
bwaves,32bits,12226,53,0.0,0.0
bwaves,32bits,12226,54,0.0,0.0
bwaves,32bits,12226,55,0.0,0.0
bwaves,32bits,12226,56,0.0,0.0
bwaves,32bits,12226,57,0.0,0.0
bwaves,32bits,12226,58,0.0,0.0
bwaves,32bits,12226,59,0.0,0.0
bwaves,32bits,12226,60,0.0,0.0
bwaves,32bits,12226,61,0.0,0.0
bwaves,32bits,12226,62,0.0,0.0
bwaves,32bits,12226,63,0.0,0.0
bwaves,64bits,1306476514,0,0.18218542426856055,0.6848346705777703
bwaves,64bits,1306476514,1,0.20765533103184433,0.7369770219873013
bwaves,64bits,1306476514,2,0.20668648085624905,0.7351011442390618
bwaves,64bits,1306476514,3,0.20562383565358144,0.7330341633144299
bwaves,64bits,1306476514,4,0.22252435530578546,0.7647501873711322
bwaves,64bits,1306476514,5,0.21312683237411797,0.7474172074023637
bwaves,64bits,1306476514,6,0.21648942018409678,0.7537052812341637
bwaves,64bits,1306476514,7,0.21047269204871447,0.7423853024543876
bwaves,64bits,1306476514,8,0.21013433770765816,0.7417394430767004
bwaves,64bits,1306476514,9,0.2131100590148075,0.747385598157295
bwaves,64bits,1306476514,10,0.21806342934382056,0.7566155835054921
bwaves,64bits,1306476514,11,0.20845462132815654,0.7385184024204516
bwaves,64bits,1306476514,12,0.22243653436237737,0.7645916529659135
bwaves,64bits,1306476514,13,0.2135713348154378,0.7482539867581889
bwaves,64bits,1306476514,14,0.2100552057838217,0.7415882505116816
bwaves,64bits,1306476514,15,0.20914012006495206,0.7398358927955593
bwaves,64bits,1306476514,16,0.21065074576610415,0.7427247767069767
bwaves,64bits,1306476514,17,0.2180764950207134,0.7566396537287452
bwaves,64bits,1306476514,18,0.22506960197831768,0.7693169977871718
bwaves,64bits,1306476514,19,0.21460141073764452,0.7501865936634063
bwaves,64bits,1306476514,20,0.2163594691301125,0.7534640649241718
bwaves,64bits,1306476514,21,0.21173812084309693,0.7447919848176583
bwaves,64bits,1306476514,22,0.21768790785932185,0.7559231620543241
bwaves,64bits,1306476514,23,0.22118720689073176,0.7623293905825589
bwaves,64bits,1306476514,24,0.2226028925002168,0.7648919082728202
bwaves,64bits,1306476514,25,0.21418596124874542,0.749408230635135
bwaves,64bits,1306476514,26,0.21827666930413722,0.7570082439620318
bwaves,64bits,1306476514,27,0.2139295800613221,0.7489271510418181
bwaves,64bits,1306476514,28,0.22130374859536128,0.7625409744579166
bwaves,64bits,1306476514,29,0.22761507444901533,0.7738306188949489
bwaves,64bits,1306476514,30,0.21419848271378877,0.7494317117673437
bwaves,64bits,1306476514,31,0.24017562094499312,0.7953322089164734
bwaves,64bits,1306476514,32,0.2277826756248907,0.7741259382572754
bwaves,64bits,1306476514,33,0.21648029258029203,0.7536883431849597
bwaves,64bits,1306476514,34,0.2065372963910777,0.7348115617458845
bwaves,64bits,1306476514,35,0.23391985215587274,0.7847821488656082
bwaves,64bits,1306476514,36,0.2212996084520506,0.762533459890292
bwaves,64bits,1306476514,37,0.20791165175128437,0.7374719295735008
bwaves,64bits,1306476514,38,0.21693860621515926,0.7545379584659178
bwaves,64bits,1306476514,39,0.22519230682473637,0.7695358036085167
bwaves,64bits,1306476514,40,0.24078137159685672,0.7963372602585328
bwaves,64bits,1306476514,41,0.21090142842016676,0.7432022578613071
bwaves,64bits,1306476514,42,0.21671515558526144,0.7541239518911869
bwaves,64bits,1306476514,43,0.23304486512950817,0.7832815406780775
bwaves,64bits,1306476514,44,0.23991898640437404,0.7949055306515767
bwaves,64bits,1306476514,45,0.20826915607301916,0.73816124276222
bwaves,64bits,1306476514,46,0.20097527830492634,0.7238743684455495
bwaves,64bits,1306476514,47,0.22432727099141714,0.7679906244679733
bwaves,64bits,1306476514,48,0.22429503543299056,0.7679329235693744
bwaves,64bits,1306476514,49,0.20257940434740948,0.7270570036215283
bwaves,64bits,1306476514,50,0.1942543201354479,0.7102868134825391
bwaves,64bits,1306476514,51,0.193816621490373,0.7093876070383381
bwaves,64bits,1306476514,52,0.2433248700557965,0.8005258401221402
bwaves,64bits,1306476514,53,0.23826479210632026,0.7921427620919326
bwaves,64bits,1306476514,54,0.22589330985861106,0.7707834381124895
bwaves,64bits,1306476514,55,0.2625173957011523,0.8305214466352622
bwaves,64bits,1306476514,56,0.2901167911848127,0.8688720654525239
bwaves,64bits,1306476514,57,0.2923252097588032,0.8717059619139342
bwaves,64bits,1306476514,58,0.31840019513737694,0.9026332374997202
bwaves,64bits,1306476514,59,0.40924282240866977,0.9761011716254169
bwaves,64bits,1306476514,60,0.4503095805364014,0.9928638002838865
bwaves,64bits,1306476514,61,0.4530219936276635,0.9936227349672107
bwaves,64bits,1306476514,62,0.0066979252257725625,0.058003514707283425
bwaves,64bits,1306476514,63,0.31611399866312484,0.9001054073798598
cactus,32bits,323,0,0.39628482972136225,0.9687358309132001
cactus,32bits,323,1,0.28792569659442724,0.8660266359624909
cactus,32bits,323,2,0.20123839009287925,0.7243979715792217
cactus,32bits,323,3,0.16718266253869968,0.6512191452680451
cactus,32bits,323,4,0.16718266253869968,0.6512191452680451
cactus,32bits,323,5,0.44272445820433437,0.9905137029953146
cactus,32bits,323,6,0.22291021671826625,0.7654459827264628
cactus,32bits,323,7,0.2476780185758514,0.807577085445647
cactus,32bits,323,8,0.3126934984520124,0.896258212007687
cactus,32bits,323,9,0.14551083591331268,0.5984912026827063
cactus,32bits,323,10,0.09907120743034056,0.46604445752268464
cactus,32bits,323,11,0.12693498452012383,0.5489720464406704
cactus,32bits,323,12,0.11764705882352941,0.5225593745369408
cactus,32bits,323,13,0.13622291021671826,0.5742608276958308
cactus,32bits,323,14,0.14241486068111456,0.5905283423897523
cactus,32bits,323,15,0.21362229102167182,0.7483498037409102
cactus,32bits,323,16,0.24148606811145512,0.7975028372732278
cactus,32bits,323,17,0.24148606811145512,0.7975028372732278
cactus,32bits,323,18,0.01238390092879257,0.09621195286422424
cactus,32bits,323,19,0.0,0.0
cactus,32bits,323,20,0.25386996904024767,0.8173544586874122
cactus,32bits,323,21,0.25386996904024767,0.8173544586874122
cactus,32bits,323,22,0.25386996904024767,0.8173544586874122
cactus,32bits,323,23,0.25386996904024767,0.8173544586874122
cactus,32bits,323,24,0.0,0.0
cactus,32bits,323,25,0.0,0.0
cactus,32bits,323,26,0.25386996904024767,0.8173544586874122
cactus,32bits,323,27,0.0,0.0
cactus,32bits,323,28,0.0,0.0
cactus,32bits,323,29,0.0,0.0
cactus,32bits,323,30,0.0,0.0
cactus,32bits,323,31,0.0,0.0
cactus,32bits,323,32,0.0,0.0
