bench,addr,generation,alloc_type,alloc_size,total,pct_fp8_e4m3,pct_fp8_e5m2,pct_bf16,pct_fp16,pct_fp32,site
wrf,0xd91e220,15,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f2ec0,376,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,113,32bits,7668,3834,0.6851851851851852,0.6851851851851852,0.6851851851851852,0.6851851851851852,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,914,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,255,32bits,7668,3834,0.1038080333854981,0.1038080333854981,0.1038080333854981,0.1038080333854981,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,125,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,998,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,59,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,613,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0c8380,5,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,446,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4dc2a0,911,32bits,7668,3834,0.3622848200312989,0.3622848200312989,0.3622848200312989,0.3622848200312989,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,144,32bits,7668,3834,0.0631194574856546,0.0631194574856546,0.0631194574856546,0.0631194574856546,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f2ec0,547,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,1058,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,51,32bits,7668,3834,0.1100678142931664,0.1100678142931664,0.1100678142931664,0.1105894627021387,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,303,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,274,32bits,7668,3834,0.2342201356285863,0.2342201356285863,0.2342201356285863,0.2342201356285863,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,576,32bits,7668,3834,0.0923317683881064,0.0923317683881064,0.0923317683881064,0.0923317683881064,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,555,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0b8920,32,32bits,7668,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,512,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,601,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d48c0,896,32bits,7668,3834,0.1562336984872196,0.1562336984872196,0.1562336984872196,0.1562336984872196,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,96,32bits,7668,3834,0.3155972874282733,0.3155972874282733,0.3161189358372457,0.3161189358372457,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,1033,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f2ec0,519,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,229,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdcfd480,182,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,339,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdcf9840,238,32bits,7668,3834,0.081377151799687,0.081377151799687,0.081377151799687,0.081377151799687,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4dc2a0,795,32bits,7668,3834,0.3615023474178404,0.3615023474178404,0.3615023474178404,0.3615023474178404,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,158,32bits,7668,3834,0.7522170057381325,0.7522170057381325,0.7522170057381325,0.7522170057381325,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0c8380,125,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,508,32bits,7668,3834,0.7339593114241002,0.7339593114241002,0.7339593114241002,0.7339593114241002,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,2,32bits,7668,3834,0.4225352112676056,0.4225352112676056,0.4225352112676056,0.4225352112676056,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd19b40,110,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdcfd480,24,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,372,32bits,7668,3834,0.0985915492957746,0.0985915492957746,0.0985915492957746,0.0985915492957746,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,167,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90e8e0,64,32bits,7668,3834,0.3844548774126239,0.3844548774126239,0.3844548774126239,0.3844548774126239,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdcfd480,9,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,163,32bits,7668,3834,0.1387584767866458,0.1387584767866458,0.1387584767866458,0.1387584767866458,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,609,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,336,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,139,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd905060,62,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,1042,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd19980,34,32bits,7668,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd905060,140,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd918700,25,32bits,7668,3834,0.2522170057381325,0.2522170057381325,0.2522170057381325,0.2522170057381325,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,326,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0a9700,153,32bits,7668,3834,0.0584246218049034,0.0584246218049034,0.0584246218049034,0.0584246218049034,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,747,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90e8e0,127,32bits,7668,3834,0.2785602503912363,0.2785602503912363,0.2785602503912363,0.2785602503912363,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4dc2a0,271,32bits,7668,3834,0.3596765779864371,0.3596765779864371,0.3596765779864371,0.3596765779864371,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4dc2a0,335,32bits,7668,3834,0.3544600938967136,0.3544600938967136,0.3544600938967136,0.3544600938967136,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,21,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0c8380,84,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,293,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,1010,32bits,7668,3834,0.5894627021387585,0.5894627021387585,0.5894627021387585,0.5894627021387585,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f2ec0,141,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,784,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd905060,131,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d48c0,778,32bits,7668,3834,0.2091810119979134,0.2091810119979134,0.2091810119979134,0.2094418362023996,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,948,32bits,7668,3834,0.6210224308815858,0.6210224308815858,0.6210224308815858,0.621283255086072,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0c8380,134,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,474,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d48c0,228,32bits,7668,3834,0.2918622848200313,0.2918622848200313,0.2918622848200313,0.2918622848200313,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,406,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,379,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,249,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,517,32bits,7668,3834,0.0965049556598852,0.0965049556598852,0.0965049556598852,0.0965049556598852,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd17b20,3,32bits,7668,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f2ec0,195,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,535,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,69,32bits,15336,3834,0.0,0.0,0.0,0.0005216484089723,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0c8380,57,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,26,32bits,15336,3834,0.0,0.0,0.0,0.0005216484089723,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0c8380,111,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd905060,55,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,1094,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0c28c0,101,32bits,7668,3834,0.3899321857068336,0.3899321857068336,0.3899321857068336,0.3899321857068336,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0a9700,72,32bits,7668,3834,0.0766823161189358,0.0766823161189358,0.0766823161189358,0.0772039645279081,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f2ec0,480,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90e8e0,66,32bits,7668,3834,0.3380281690140845,0.3380281690140845,0.3380281690140845,0.3380281690140845,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,519,32bits,7668,3834,0.0834637454355764,0.0834637454355764,0.0834637454355764,0.0834637454355764,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,1032,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,436,32bits,7668,3834,0.4235785080855503,0.4235785080855503,0.4235785080855503,0.4235785080855503,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,419,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd910740,122,32bits,7668,3834,0.4152321335419927,0.4152321335419927,0.4152321335419927,0.4152321335419927,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,253,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd918700,154,32bits,7668,3834,0.3703703703703703,0.3703703703703703,0.3703703703703703,0.3703703703703703,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,278,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,345,32bits,7668,3834,0.0839853938445487,0.0839853938445487,0.0839853938445487,0.0839853938445487,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd910740,62,32bits,7668,3834,0.4220135628586333,0.4220135628586333,0.4220135628586333,0.4220135628586333,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,611,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,327,32bits,7668,3834,0.7412623891497131,0.7412623891497131,0.7412623891497131,0.7412623891497131,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f2ec0,81,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,181,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4dc2a0,835,32bits,7668,3834,0.2329160146061554,0.2329160146061554,0.2329160146061554,0.2329160146061554,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd19b40,5,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,909,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd19b40,67,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,293,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,691,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,105,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,1074,32bits,7668,3834,0.5417318727177882,0.5417318727177882,0.5417318727177882,0.5417318727177882,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd140a0,46,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d48c0,850,32bits,7668,3834,0.3411580594679186,0.3411580594679186,0.3411580594679186,0.3411580594679186,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,173,32bits,7668,3834,0.0631194574856546,0.0631194574856546,0.0631194574856546,0.0631194574856546,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,461,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,245,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,841,32bits,7668,3834,0.5508607198748043,0.5508607198748043,0.5508607198748043,0.5511215440792906,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,221,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,447,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,524,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,134,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,566,32bits,7668,3834,0.1851851851851851,0.1851851851851851,0.1851851851851851,0.1851851851851851,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,211,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,746,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd140a0,48,32bits,15336,3834,0.0,0.0,0.0002608242044861,0.0005216484089723,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdcfd480,22,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0b4c60,31,32bits,7668,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,572,32bits,7668,3834,0.1205007824726134,0.1205007824726134,0.1205007824726134,0.1205007824726134,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,318,32bits,7668,3834,0.0631194574856546,0.0631194574856546,0.0631194574856546,0.0631194574856546,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd140a0,107,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd918700,41,32bits,7668,3834,0.4199269692227438,0.4199269692227438,0.4199269692227438,0.4199269692227438,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,467,32bits,7668,3834,0.4167970787689097,0.4167970787689097,0.4167970787689097,0.4167970787689097,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90e8e0,1,32bits,7668,3834,0.4256651017214397,0.4256651017214397,0.4256651017214397,0.4256651017214397,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,309,32bits,7668,3834,0.1262389149713093,0.1262389149713093,0.1262389149713093,0.1262389149713093,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,223,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,296,32bits,7668,3834,0.3776734480959833,0.3776734480959833,0.3776734480959833,0.3776734480959833,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,56,32bits,7668,3834,0.0777256129368805,0.0777256129368805,0.0777256129368805,0.0777256129368805,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d48c0,116,32bits,7668,3834,0.2882107459572248,0.2882107459572248,0.2882107459572248,0.2882107459572248,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,30,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd905060,93,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,540,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,559,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,328,32bits,7668,3834,0.7423056859676578,0.7423056859676578,0.7423056859676578,0.7423056859676578,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0c28c0,201,32bits,7668,3834,0.1961398017736046,0.1961398017736046,0.1961398017736046,0.1961398017736046,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f2ec0,324,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,445,32bits,7668,3834,0.2869066249347939,0.2869066249347939,0.2869066249347939,0.2869066249347939,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f2ec0,246,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,165,32bits,7668,3834,0.1215440792905581,0.1215440792905581,0.1215440792905581,0.1215440792905581,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,744,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,468,32bits,7668,3834,0.4001043296817945,0.4001043296817945,0.4001043296817945,0.4001043296817945,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,16,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdcfd480,250,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,358,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,24,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd17ba0,1,32bits,7668,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d48c0,958,32bits,7668,3834,0.193792383933229,0.193792383933229,0.193792383933229,0.193792383933229,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d48c0,38,32bits,7668,3834,0.3672404799165362,0.3672404799165362,0.3672404799165362,0.3672404799165362,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdcf9840,218,32bits,7668,3834,0.162754303599374,0.162754303599374,0.162754303599374,0.1637976004173187,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdcfd480,59,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0c28c0,85,32bits,7668,3834,0.2104851330203443,0.2104851330203443,0.2107459572248304,0.2115284298382889,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd905060,67,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,108,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,247,32bits,7668,3834,0.1877934272300469,0.1877934272300469,0.1877934272300469,0.1877934272300469,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,295,32bits,7668,3834,0.3886280646844027,0.3886280646844027,0.3886280646844027,0.3886280646844027,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4dc2a0,1087,32bits,7668,3834,0.3638497652582159,0.3638497652582159,0.3638497652582159,0.3638497652582159,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,225,32bits,7668,3834,0.1131977047470005,0.1131977047470005,0.1131977047470005,0.1131977047470005,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,65,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,860,32bits,7668,3834,0.7117892540427752,0.7117892540427752,0.7117892540427752,0.7117892540427752,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,33,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,491,32bits,7668,3834,0.6043296817944706,0.6043296817944706,0.6043296817944706,0.6043296817944706,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,497,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,107,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e59a0,364,32bits,7668,3834,0.1564945226917058,0.1564945226917058,0.1564945226917058,0.1570161711006781,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f2ec0,474,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0c8380,79,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91e220,96,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f2ec0,362,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0c8380,94,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,715,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd19b40,29,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,97,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd918700,215,32bits,7668,3834,0.3755868544600939,0.3755868544600939,0.3755868544600939,0.3755868544600939,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0eb4e0,273,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd140a0,15,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f2ec0,222,32bits,15336,3834,0.0,0.0,0.0,0.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,714,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f2ec0,23,32bits,15336,3834,0.0,0.0,0.0,0.0002608242044861,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d48c0,160,32bits,7668,3834,0.3607198748043818,0.3607198748043818,0.3607198748043818,0.3607198748043818,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,586,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0d6720,1073,32bits,15336,3834,1.0,1.0,1.0,1.0,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0ddfc0,112,32bits,7668,3834,0.0938967136150234,0.0938967136150234,0.0938967136150234,0.0938967136150234,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4dc2a0,159,32bits,7668,3834,0.3706311945748565,0.3706311945748565,0.3706311945748565,0.3706311945748565,1.0,__module_mp_wsm5_MOD_wsm52d
